PLAYER_ID,PLAYER_NAME,TEAM_NAME,COUNTRY,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,SALARY,GAME_DATE,BIRTHDATE,HEIGHT,WEIGHT,AGE,POSITION
1627777,Georges Niang,76ers,USA,5,50,305,14.6,6.1,2.0,0.8,0.3,0.1,3300000,2022-05-04,1993-06-17,200,104.0,"Years=28,Months=11,Days=23",Forward
1630227,Daishen Nix,Rockets,USA,0,-1,24,10.9,3.2,1.4,1.7,0.6,0.0,292466,,2002-02-13,193,102.0,"Years=20,Months=3,Days=25",Guard
1630192,Zeke Nnaji,Nuggets,USA,1,22,83,13.2,4.9,2.6,0.3,0.3,0.2,2498760,,2001-01-09,205,108.0,"Years=21,Months=4,Days=29",Forward
203457,Nerlens Noel,Knicks,USA,7,6,450,22.4,7.3,6.2,1.1,1.3,1.5,8800000,,1994-04-10,210,99.0,"Years=28,Months=1,Days=30",Center
1629669,Jaylen Nowell,Timberwolves,USA,2,43,119,15.8,8.1,1.9,1.8,0.4,0.2,1782621,,1999-07-09,193,91.0,"Years=22,Months=10,Days=31",Guard
1628373,Frank Ntilikina,Mavericks,France,4,8,269,17.9,5.2,1.8,2.3,0.7,0.2,1789256,2022-05-04,1998-07-28,193,90.0,"Years=23,Months=10,Days=12",Guard
1629134,Kendrick Nunn,Lakers,USA,2,-1,123,29.4,15.0,2.9,3.0,0.9,0.2,5000000,,1995-08-03,187,86.0,"Years=26,Months=10,Days=7",Guard
203994,Jusuf Nurkic,Trail Blazers,Bosnia and Herzegovina,7,16,411,23.9,12.2,8.5,2.2,0.9,1.2,12000000,,1994-08-23,210,131.0,"Years=27,Months=9,Days=17",Center
1628021,David Nwaba,Rockets,USA,5,-1,237,19.3,6.8,3.7,1.0,0.7,0.4,4650000,,1993-01-14,195,99.0,"Years=29,Months=4,Days=26",Guard
1629670,Jordan Nwora,Bucks,USA,1,45,92,15.9,7.2,3.1,0.7,0.5,0.3,1517981,2022-05-03,1998-09-09,203,102.0,"Years=23,Months=8,Days=30",Forward
1626220,Royce O'Neale,Jazz,USA,4,-1,370,25.7,6.2,4.8,2.1,0.8,0.4,8678571,,1993-06-05,195,102.0,"Years=28,Months=12,Days=5",Forward
1629643,Chuma Okeke,Magic,USA,1,16,115,25.1,8.3,4.6,1.9,1.3,0.6,3277080,,1998-08-18,198,103.0,"Years=23,Months=9,Days=21",Forward
1629006,Josh Okogie,Timberwolves,Nigeria,3,20,244,20.6,6.4,2.9,1.1,1.0,0.4,4087904,,1998-09-01,193,96.0,"Years=23,Months=9,Days=7",Guard
1630168,Onyeka Okongwu,Hawks,USA,1,6,98,16.3,6.3,4.6,0.7,0.6,0.9,6104280,,2000-12-11,203,108.0,"Years=21,Months=5,Days=28",Forward
1630171,Isaac Okoro,Cavaliers,USA,1,5,134,31.0,9.2,3.0,1.9,0.9,0.3,6720720,,2001-01-26,195,102.0,"Years=21,Months=4,Days=12",Forward
203506,Victor Oladipo,Heat,USA,8,2,462,32.8,17.4,4.6,3.9,1.6,0.5,2389641,2022-05-04,1992-05-04,193,96.0,"Years=30,Months=1,Days=6",Guard
203482,Kelly Olynyk,Pistons,Canada,8,13,610,22.0,10.1,5.1,2.0,0.8,0.5,12195122,,1991-04-19,210,108.0,"Years=31,Months=1,Days=22",Forward
1626224,Cedi Osman,Cavaliers,Turkey,4,31,327,24.5,10.0,3.2,2.1,0.7,0.1,8050000,,1995-04-08,200,104.0,"Years=27,Months=2,Days=1",Forward
1626162,Kelly Oubre Jr.,Hornets,USA,6,15,479,25.2,12.0,4.3,1.0,0.9,0.5,12000000,,1995-12-09,198,92.0,"Years=26,Months=6,Days=1",Forward
1629672,Eric Paschall,Jazz,USA,2,41,158,19.5,9.8,3.2,1.4,0.3,0.2,1782621,,1996-11-04,198,115.0,"Years=25,Months=7,Days=5",Forward
101108,Chris Paul,Suns,USA,16,4,1155,34.5,18.1,4.5,9.5,2.1,0.1,30800000,2022-05-04,1985-05-06,182,79.0,"Years=37,Months=1,Days=6",Guard
1626166,Cameron Payne,Suns,USA,6,14,279,17.9,7.6,2.2,3.2,0.7,0.2,6500000,2022-05-04,1994-08-08,185,83.0,"Years=27,Months=10,Days=2",Guard
203901,Elfrid Payton,Suns,USA,7,10,500,26.8,10.1,4.0,5.7,1.2,0.3,2239544,2022-05-04,1994-02-22,190,88.0,"Years=28,Months=3,Days=18",Guard
1627780,Gary Payton II,Warriors,USA,5,-1,142,14.5,5.2,2.8,1.1,1.0,0.3,1939350,2022-05-03,1992-12-01,190,88.0,"Years=29,Months=6,Days=9",Guard
203486,Mason Plumlee,Hornets,USA,8,22,661,22.3,8.3,6.6,2.4,0.8,0.9,8137500,,1990-03-05,210,115.0,"Years=32,Months=3,Days=8",Forward
1627751,Jakob Poeltl,Spurs,Austria,5,9,416,20.2,7.3,6.1,1.4,0.5,1.3,8750000,,1995-10-15,215,111.0,"Years=26,Months=7,Days=26",Center
1630197,Aleksej Pokusevski,Thunder,Serbia,1,17,106,21.9,7.8,5.0,2.2,0.6,0.8,3113160,,2001-12-26,213,86.0,"Years=20,Months=5,Days=13",Forward
1629673,Jordan Poole,Warriors,USA,2,28,184,24.7,13.7,2.6,2.9,0.7,0.2,2161440,2022-05-03,1999-06-19,193,87.0,"Years=22,Months=11,Days=20",Guard
1629645,Kevin Porter Jr.,Rockets,USA,2,30,137,28.5,13.7,3.9,4.7,1.0,0.3,2130240,,2000-05-04,193,92.0,"Years=22,Months=1,Days=4",Guard
1629008,Michael Porter Jr.,Nuggets,USA,2,14,125,24.6,14.1,6.1,1.1,0.6,0.6,5258735,,1998-06-29,208,98.0,"Years=23,Months=11,Days=10",Forward
203490,Otto Porter Jr.,Warriors,USA,8,3,504,26.0,10.6,5.1,1.5,1.1,0.4,2389641,2022-05-03,1993-06-03,203,89.0,"Years=28,Months=12,Days=7",Forward
1626171,Bobby Portis,Bucks,USA,6,22,453,21.7,11.1,6.6,1.2,0.6,0.4,4347600,2022-05-03,1995-02-10,208,113.0,"Years=27,Months=3,Days=30",Forward
204001,Kristaps Porzingis,Wizards,Latvia,5,4,337,30.8,18.9,7.9,1.6,0.7,1.9,31650600,,1995-08-02,220,108.0,"Years=26,Months=10,Days=8",Forward
203939,Dwight Powell,Mavericks,Canada,7,45,511,19.0,7.7,4.6,1.0,0.6,0.5,11000000,2022-05-04,1991-07-20,208,108.0,"Years=30,Months=10,Days=22",Forward
1626181,Norman Powell,Clippers,USA,6,46,421,22.4,11.3,2.6,1.5,0.8,0.3,15517242,,1993-05-25,190,97.0,"Years=28,Months=12,Days=16",Guard
1630563,Joshua Primo,Spurs,Canada,0,12,50,19.3,5.8,2.3,1.6,0.4,0.5,3946800,,2002-12-24,193,85.0,"Years=19,Months=5,Days=15",Guard
1627752,Taurean Prince,Timberwolves,USA,5,12,370,24.2,10.5,3.9,1.7,0.8,0.4,15057692,,1994-03-22,198,98.0,"Years=28,Months=2,Days=18",Forward
1630202,Payton Pritchard,Celtics,USA,1,26,137,16.6,6.9,2.1,1.9,0.5,0.1,2137440,2022-05-03,1998-01-28,185,88.0,"Years=24,Months=4,Days=11",Guard
1630193,Immanuel Quickley,Knicks,USA,1,25,142,21.5,11.4,2.7,2.8,0.6,0.1,2210640,,1999-06-17,190,86.0,"Years=22,Months=11,Days=22",Guard
203944,Julius Randle,Knicks,USA,7,7,518,31.2,17.7,9.3,3.6,0.7,0.5,19800000,,1994-11-29,203,113.0,"Years=27,Months=6,Days=11",Forward
1630559,Austin Reaves,Lakers,USA,0,-1,61,23.2,7.3,3.2,1.8,0.5,0.3,925258,,1998-05-29,195,89.0,"Years=23,Months=12,Days=11",Guard
1629629,Cam Reddish,Knicks,USA,2,10,133,24.9,10.5,3.2,1.3,1.1,0.4,4670160,,1999-09-01,203,98.0,"Years=22,Months=9,Days=7",Forward
1630194,Paul Reed,76ers,USA,1,58,64,7.5,3.2,2.4,0.4,0.7,0.4,1517981,2022-05-04,1999-06-14,205,95.0,"Years=22,Months=11,Days=25",Forward
1629675,Naz Reid,Timberwolves,USA,2,-1,177,17.3,9.5,4.2,1.0,0.5,1.0,1782621,,1999-08-26,205,119.0,"Years=22,Months=9,Days=13",Center
1630208,Nick Richards,Hornets,Jamaica,1,42,68,6.3,2.4,1.4,0.2,0.1,0.3,1517981,,1997-11-29,213,111.0,"Years=24,Months=6,Days=10",Center
1626196,Josh Richardson,Spurs,USA,6,40,438,29.8,12.0,3.1,2.7,1.1,0.6,11615328,,1993-09-15,195,90.0,"Years=28,Months=8,Days=25",Guard
203085,Austin Rivers,Nuggets,USA,9,10,655,24.2,8.8,2.1,2.2,0.7,0.2,2401537,,1992-08-01,193,90.0,"Years=29,Months=10,Days=9",Guard
1629130,Duncan Robinson,Heat,USA,3,-1,239,27.7,11.9,2.9,1.5,0.5,0.2,15560000,2022-05-04,1994-04-22,200,97.0,"Years=28,Months=1,Days=18",Forward
1629011,Mitchell Robinson,Knicks,USA,3,36,230,23.8,8.4,7.5,0.6,0.9,2.0,1802057,,1998-04-01,213,108.0,"Years=24,Months=2,Days=7",Center
1630526,Jeremiah Robinson-Earl,Thunder,USA,0,32,49,22.2,7.5,5.6,1.0,0.6,0.3,2000000,,2000-11-03,203,109.0,"Years=21,Months=7,Days=5",Forward
1629676,Isaiah Roby,Thunder,USA,2,45,109,21.9,9.1,5.1,1.6,0.8,0.7,1782621,,1998-02-03,203,104.0,"Years=24,Months=4,Days=5",Forward
200765,Rajon Rondo,Cavaliers,USA,15,21,957,29.9,9.8,4.5,7.9,1.6,0.1,2641691,,1986-02-22,185,81.0,"Years=36,Months=3,Days=20",Guard
201565,Derrick Rose,Knicks,USA,12,1,672,31.7,18.2,3.3,5.4,0.8,0.3,13445120,,1988-10-04,187,90.0,"Years=33,Months=8,Days=7",Guard
203082,Terrence Ross,Magic,USA,9,8,670,24.8,11.2,2.8,1.3,0.8,0.3,12500000,,1991-02-05,198,93.0,"Years=31,Months=4,Days=5",Guard
1626179,Terry Rozier,Hornets,USA,6,16,477,26.1,12.7,3.9,3.2,0.9,0.2,17905263,,1994-03-17,185,86.0,"Years=28,Months=2,Days=23",Guard
201937,Ricky Rubio,Pacers,Spain,10,5,665,30.3,11.1,4.2,7.6,1.8,0.1,17809524,,1990-10-21,187,86.0,"Years=31,Months=7,Days=21",Guard
1626156,D'Angelo Russell,Timberwolves,USA,6,2,424,29.4,17.7,3.5,5.6,1.1,0.3,30013500,,1996-02-23,193,87.0,"Years=26,Months=3,Days=17",Guard
1627734,Domantas Sabonis,Kings,Lithuania,5,11,415,28.4,14.4,9.2,3.6,0.7,0.4,18562500,,1996-05-03,210,108.0,"Years=26,Months=1,Days=6",Forward
203967,Dario Saric,Suns,Croatia,5,12,356,25.2,11.7,5.9,2.0,0.6,0.2,9000000,2022-05-04,1994-04-08,208,102.0,"Years=28,Months=2,Days=1",Forward
203107,Tomas Satoransky,Wizards,Czech Republic,5,32,388,22.2,6.9,2.9,4.1,0.8,0.2,10468119,,1991-10-30,200,95.0,"Years=30,Months=7,Days=12",Guard
203471,Dennis Schroder,Rockets,Germany,8,17,621,26.5,14.2,2.9,4.7,0.8,0.1,5890000,,1993-09-15,185,78.0,"Years=28,Months=8,Days=25",Guard
1630578,Alperen Sengun,Rockets,Turkey,0,16,72,20.7,9.6,5.5,2.6,0.8,0.9,3214680,,2002-07-25,208,110.0,"Years=19,Months=10,Days=14",Center
1629012,Collin Sexton,Cavaliers,USA,3,8,218,32.9,20.0,3.0,3.3,0.8,0.1,6349671,,1999-01-04,185,86.0,"Years=23,Months=5,Days=5",Guard
1629013,Landry Shamet,Suns,USA,3,26,262,23.3,9.0,1.8,1.6,0.4,0.1,3768342,2022-05-04,1997-03-13,193,86.0,"Years=25,Months=2,Days=26",Guard
1630549,Day'Ron Sharpe,Nets,USA,0,29,32,12.2,6.2,5.0,0.5,0.3,0.5,2009040,,2001-11-06,205,120.0,"Years=20,Months=7,Days=2",Forward
1627783,Pascal Siakam,Raptors,Cameroon,5,27,400,29.5,15.7,6.3,3.1,0.9,0.7,31320000,,1994-04-02,203,104.0,"Years=28,Months=2,Days=7",Forward
1627732,Ben Simmons,Nets,Australia,4,1,275,33.9,15.9,8.1,7.7,1.7,0.7,31590000,,1996-07-20,210,108.0,"Years=25,Months=10,Days=20",Guard
1630250,Marko Simonovic,Bulls,Montenegro,0,44,9,3.9,1.9,1.1,0.0,0.1,0.1,925258,,1999-10-15,210,99.0,"Years=22,Months=7,Days=25",Center
1629014,Anfernee Simons,Trail Blazers,USA,3,24,211,20.7,10.2,2.2,2.0,0.4,0.1,3938818,,1999-06-08,190,82.0,"Years=22,Months=12,Days=1",Guard
203935,Marcus Smart,Celtics,USA,7,6,520,29.8,10.5,3.6,4.5,1.6,0.4,14339285,2022-05-03,1994-03-06,193,99.0,"Years=28,Months=3,Days=6",Guard
202397,Ish Smith,Wizards,USA,11,-1,719,20.0,7.6,2.5,3.9,0.7,0.3,4500000,,1988-07-05,182,79.0,"Years=33,Months=11,Days=6",Guard
1630188,Jalen Smith,Pacers,USA,1,10,78,13.8,6.7,4.4,0.4,0.2,0.6,4458000,,2000-03-16,208,97.0,"Years=22,Months=2,Days=22",Forward
203503,Tony Snell,Pelicans,USA,8,20,601,21.8,6.1,2.3,1.1,0.4,0.2,2389641,,1991-11-10,198,96.0,"Years=30,Months=7,Days=1",Guard
1630531,Jaden Springer,76ers,USA,0,28,2,2.8,1.0,1.0,0.0,0.0,1.0,2023800,2022-05-04,2002-09-25,193,91.0,"Years=19,Months=8,Days=13",Guard
202362,Lance Stephenson,Pacers,USA,9,40,554,22.9,8.6,4.1,2.9,0.6,0.1,924730,,1990-09-05,195,95.0,"Years=31,Months=9,Days=5",Forward
1630205,Lamar Stevens,Cavaliers,USA,1,-1,103,14.7,5.3,2.5,0.7,0.5,0.3,1517981,,1997-07-09,198,104.0,"Years=24,Months=10,Days=31",Forward
1630191,Isaiah Stewart,Pistons,USA,1,16,139,23.5,8.1,7.7,1.0,0.4,1.2,3277080,,2001-05-22,203,113.0,"Years=20,Months=12,Days=17",Forward
1629622,Max Strus,Heat,USA,2,-1,109,19.3,8.8,2.2,1.1,0.4,0.2,1669178,2022-05-04,1996-03-28,195,97.0,"Years=26,Months=2,Days=11",Guard
1630591,Jalen Suggs,Magic,USA,0,5,48,27.2,11.8,3.6,4.4,1.2,0.4,6593040,,2001-06-03,195,92.0,"Years=20,Months=12,Days=5",Guard
1630256,Jae'Sean Tate,Rockets,USA,1,-1,148,27.7,11.6,5.4,2.7,1.1,0.5,1517981,,1995-10-28,193,104.0,"Years=26,Months=7,Days=13",Forward
1628369,Jayson Tatum,Celtics,USA,4,3,365,33.4,20.9,6.6,3.0,1.1,0.7,28103550,2022-05-03,1998-03-03,203,95.0,"Years=24,Months=3,Days=8",Forward
1630678,Terry Taylor,Pacers,USA,0,-1,33,21.6,9.6,5.2,1.2,0.4,0.2,21270,,1999-09-23,195,104.0,"Years=22,Months=8,Days=16",Forward
202066,Garrett Temple,Pelicans,USA,11,-1,691,21.4,6.4,2.3,1.7,0.8,0.3,4910000,,1986-05-08,195,88.0,"Years=36,Months=1,Days=4",Guard
1630179,Tyrell Terry,Grizzlies,USA,1,31,13,4.6,1.0,0.5,0.5,0.4,0.0,1517981,2022-05-03,2000-09-28,187,72.0,"Years=21,Months=8,Days=10",Guard
1628464,Daniel Theis,Celtics,Germany,4,-1,306,19.6,7.6,4.9,1.3,0.5,0.9,8372093,2022-05-03,1992-04-04,205,111.0,"Years=30,Months=2,Days=5",Forward
1630560,Cam Thomas,Nets,Japan,0,27,67,17.6,8.5,2.4,1.2,0.5,0.1,2036280,,2001-10-13,190,95.0,"Years=20,Months=7,Days=26",Guard
202738,Isaiah Thomas,Hornets,USA,10,60,550,28.3,17.7,2.4,4.8,0.9,0.1,276039,,1989-02-07,175,83.0,"Years=33,Months=4,Days=3",Guard
1629744,Matt Thomas,Bulls,USA,2,-1,126,9.7,4.0,1.2,0.5,0.2,0.0,1669178,,1994-08-04,190,86.0,"Years=27,Months=10,Days=6",Guard
202691,Klay Thompson,Warriors,USA,8,11,647,32.9,19.5,3.5,2.3,0.9,0.5,37980720,2022-05-03,1990-02-08,198,99.0,"Years=32,Months=4,Days=2",Guard
202684,Tristan Thompson,Bulls,Canada,10,4,730,26.8,9.0,8.4,1.0,0.5,0.7,10720900,,1991-03-13,205,115.0,"Years=31,Months=2,Days=28",Center
1630550,JT Thor,Hornets,USA,0,37,33,7.9,2.0,1.3,0.6,0.2,0.3,1250000,,2002-08-26,205,92.0,"Years=19,Months=9,Days=12",Forward
1629680,Matisse Thybulle,76ers,USA,2,20,196,21.8,4.8,1.9,1.1,1.6,1.0,2840160,2022-05-04,1997-03-04,195,91.0,"Years=25,Months=3,Days=7",Guard
1629681,Killian Tillie,Grizzlies,France,1,-1,54,11.9,3.2,1.6,0.6,0.5,0.4,2000000,2022-05-03,1998-03-05,205,99.0,"Years=24,Months=3,Days=6",Forward
1630225,Isaiah Todd,Wizards,USA,0,31,12,6.2,1.7,1.0,0.3,0.3,0.2,1500000,,2001-10-17,205,99.0,"Years=20,Months=7,Days=22",Forward
1630167,Obi Toppin,Knicks,USA,1,8,134,14.3,6.7,3.0,0.8,0.3,0.4,5105160,,1998-03-04,205,99.0,"Years=24,Months=3,Days=7",Forward
1629308,Juan Toscano-Anderson,Warriors,USA,2,-1,139,17.1,4.8,3.3,2.2,0.7,0.3,1701593,2022-05-03,1993-04-10,198,94.0,"Years=29,Months=1,Days=30",Forward
1626157,Karl-Anthony Towns,Timberwolves,USA,6,1,482,34.2,23.2,11.3,3.1,0.8,1.4,31610000,,1995-11-15,210,112.0,"Years=26,Months=6,Days=25",Center
1629018,Gary Trent Jr.,Raptors,USA,3,37,204,27.9,13.5,2.2,1.4,1.1,0.2,16000000,,1999-01-18,195,94.0,"Years=23,Months=4,Days=21",Guard
200782,P.J. Tucker,Heat,USA,10,35,777,29.0,7.1,5.6,1.5,1.1,0.3,7000000,2022-05-04,1985-05-05,195,111.0,"Years=37,Months=1,Days=7",Forward
1629730,Rayjon Tucker,Bucks,USA,2,-1,39,7.7,3.0,1.0,0.5,0.2,0.0,28779,2022-05-03,1997-09-24,190,94.0,"Years=24,Months=8,Days=15",Guard
1626167,Myles Turner,Pacers,USA,6,11,431,28.7,12.7,6.7,1.2,0.7,2.3,18000000,,1996-03-24,210,113.0,"Years=26,Months=2,Days=15",Center
202685,Jonas Valanciunas,Pelicans,Lithuania,9,5,695,26.1,13.4,9.5,1.2,0.4,1.0,14000000,,1992-05-06,210,120.0,"Years=30,Months=1,Days=4",Center
1627832,Fred VanVleet,Raptors,USA,5,-1,348,28.3,13.7,3.2,4.9,1.3,0.4,19675926,,1994-02-25,185,89.0,"Years=28,Months=3,Days=15",Guard
1629020,Jarred Vanderbilt,Timberwolves,USA,3,41,166,18.9,5.4,6.2,1.1,1.0,0.6,4259259,,1999-04-03,205,97.0,"Years=23,Months=2,Days=5",Forward
1630170,Devin Vassell,Spurs,USA,1,11,133,22.5,9.1,3.6,1.4,0.9,0.4,4235160,,2000-08-23,195,90.0,"Years=21,Months=9,Days=15",Guard
1629216,Gabe Vincent,Heat,USA,2,-1,127,18.3,6.7,1.5,2.2,0.7,0.1,1669178,2022-05-04,1996-06-14,190,90.0,"Years=25,Months=11,Days=25",Guard
202696,Nikola Vucevic,Bulls,Montenegro,10,16,741,30.9,16.9,10.4,2.7,0.9,0.9,24000000,,1990-10-24,208,117.0,"Years=31,Months=7,Days=18",Center
1629731,Dean Wade,Cavaliers,USA,2,-1,126,18.0,5.3,3.0,1.0,0.5,0.3,1782621,,1996-11-20,205,103.0,"Years=25,Months=6,Days=19",Forward
1630532,Franz Wagner,Magic,Germany,0,8,79,30.7,15.2,4.5,2.9,0.9,0.4,5007840,,2001-08-27,208,99.0,"Years=20,Months=9,Days=11",Forward
1629021,Moritz Wagner,Magic,Germany,3,25,196,15.1,7.5,3.5,1.1,0.4,0.3,1729217,,1997-04-26,210,111.0,"Years=25,Months=1,Days=13",Forward
1630688,Ish Wainright,Suns,USA,0,-1,45,8.0,2.4,1.2,0.3,0.4,0.1,8558,2022-05-04,1994-09-12,195,113.0,"Years=27,Months=8,Days=28",Forward
202689,Kemba Walker,Knicks,USA,10,9,741,33.3,19.5,3.8,5.3,1.2,0.4,34967442,,1990-05-08,182,83.0,"Years=32,Months=1,Days=3",Guard
1629022,Lonnie Walker IV,Spurs,USA,3,18,208,20.4,9.4,2.4,1.6,0.5,0.2,4447896,,1998-12-14,193,92.0,"Years=23,Months=5,Days=26",Guard
202322,John Wall,Rockets,USA,10,1,613,35.6,19.1,4.3,9.1,1.7,0.7,44310840,,1990-09-06,190,95.0,"Years=31,Months=9,Days=4",Guard
203933,T.J. Warren,Pacers,USA,7,14,332,28.8,15.5,4.1,1.2,1.0,0.5,12690000,,1993-09-05,203,99.0,"Years=28,Months=9,Days=4",Forward
1629023,P.J. Washington,Hornets,USA,2,12,187,29.3,11.8,5.7,2.3,0.9,1.0,4215120,,1998-08-23,200,104.0,"Years=23,Months=9,Days=16",Forward
1630613,Duane Washington Jr.,Pacers,Germany,0,-1,48,20.2,9.9,1.7,1.8,0.5,0.1,21270,,2000-03-24,190,89.0,"Years=22,Months=2,Days=14",Guard
1629139,Yuta Watanabe,Raptors,Japan,3,-1,121,12.0,3.8,2.5,0.6,0.4,0.3,1762769,,1994-10-13,205,97.0,"Years=27,Months=7,Days=28",Guard
1630570,Trendon Watford,Trail Blazers,USA,0,-1,48,18.1,7.6,4.1,1.7,0.5,0.6,260561,,2000-11-09,203,107.0,"Years=21,Months=6,Days=29",Forward
201566,Russell Westbrook,Lakers,USA,13,4,1021,34.7,22.8,7.4,8.4,1.7,0.3,44211146,,1988-11-12,190,90.0,"Years=33,Months=6,Days=29",Guard
1629632,Coby White,Bulls,USA,2,7,195,28.2,13.7,3.6,3.5,0.6,0.2,5837760,,2000-02-16,193,88.0,"Years=22,Months=3,Days=23",Guard
1628401,Derrick White,Celtics,USA,4,29,263,25.9,11.5,3.3,3.8,0.8,0.8,15178571,2022-05-03,1994-07-02,193,86.0,"Years=27,Months=11,Days=8",Guard
202355,Hassan Whiteside,Jazz,USA,9,33,511,24.7,12.6,10.8,0.6,0.5,2.2,2401537,,1989-06-13,213,120.0,"Years=32,Months=11,Days=28",Center
1630580,Joe Wieskamp,Spurs,USA,0,41,29,7.1,2.1,0.5,0.3,0.1,0.1,202068,,1999-08-23,198,92.0,"Years=22,Months=9,Days=16",Guard
1630598,Aaron Wiggins,Thunder,USA,0,55,50,24.2,8.3,3.6,1.4,0.6,0.2,1000000,,1999-01-02,193,86.0,"Years=23,Months=5,Days=7",Guard
203952,Andrew Wiggins,Warriors,Canada,7,1,598,35.0,19.3,4.4,2.3,1.0,0.7,31579390,2022-05-03,1995-02-23,200,89.0,"Years=27,Months=3,Days=17",Forward
1629684,Grant Williams,Celtics,USA,2,22,209,19.4,5.4,3.0,1.0,0.5,0.6,2617800,2022-05-03,1998-11-30,198,107.0,"Years=23,Months=6,Days=9",Forward
1629026,Kenrich Williams,Thunder,USA,3,-1,200,22.0,6.5,4.5,2.0,0.9,0.3,2000000,,1994-12-02,198,95.0,"Years=27,Months=6,Days=8",Guard
101150,Lou Williams,Hawks,USA,16,45,1123,24.1,13.9,2.2,3.4,0.8,0.2,5000000,,1986-10-27,187,79.0,"Years=35,Months=7,Days=16",Guard
1630172,Patrick Williams,Bulls,USA,1,4,88,27.3,9.2,4.5,1.3,0.8,0.6,7422000,,2001-08-26,200,97.0,"Years=20,Months=9,Days=12",Forward
1630533,Ziaire Williams,Grizzlies,USA,0,10,62,21.7,8.1,2.1,1.0,0.6,0.2,4373160,2022-05-03,2001-09-12,205,83.0,"Years=20,Months=8,Days=26",Forward
1629627,Zion Williamson,Pelicans,USA,2,1,85,31.7,25.7,7.0,3.2,0.9,0.6,10733400,,2000-07-06,198,128.0,"Years=21,Months=11,Days=2",Forward
1629685,Dylan Windler,Cavaliers,USA,1,26,81,12.0,3.3,2.4,0.8,0.4,0.2,2239200,,1996-09-22,198,88.0,"Years=25,Months=8,Days=17",Guard
1626159,Justise Winslow,Trail Blazers,USA,6,10,315,25.8,8.4,5.1,2.5,0.9,0.4,3902439,,1996-03-26,198,100.0,"Years=26,Months=2,Days=13",Forward
1630164,James Wiseman,Warriors,USA,1,2,39,21.4,11.5,5.8,0.7,0.3,0.9,9166800,2022-05-03,2001-03-31,213,108.0,"Years=21,Months=2,Days=7",Center
1626174,Christian Wood,Rockets,USA,5,-1,222,23.6,14.2,7.3,1.3,0.6,0.9,13666667,,1995-09-27,205,97.0,"Years=26,Months=8,Days=13",Forward
1630218,Robert Woodard II,Spurs,USA,1,40,25,3.5,1.1,1.1,0.2,0.0,0.2,1517981,,1999-09-22,198,106.0,"Years=22,Months=8,Days=17",Forward
1626153,Delon Wright,Hawks,USA,6,20,411,20.9,7.2,3.2,3.0,1.2,0.4,8526316,,1992-04-26,195,83.0,"Years=30,Months=1,Days=14",Guard
201152,Thaddeus Young,Raptors,USA,14,12,1085,29.3,12.8,5.8,1.8,1.4,0.4,14190000,,1988-06-21,203,106.0,"Years=33,Months=11,Days=20",Forward
1629027,Trae Young,Hawks,USA,3,5,280,33.6,25.3,3.9,9.1,0.9,0.2,8326471,,1998-09-19,185,74.0,"Years=23,Months=8,Days=20",Guard
1630209,Omer Yurtseven,Heat,Turkey,0,-1,56,12.6,5.3,5.3,0.9,0.3,0.4,1489065,2022-05-04,1998-06-19,210,124.0,"Years=23,Months=11,Days=20",Center
1627826,Ivica Zubac,Clippers,Croatia,5,32,360,19.0,8.3,6.5,1.1,0.3,0.8,7518518,,1997-03-18,213,108.0,"Years=25,Months=2,Days=21",Center
