,PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY
323,1628420,Monte Morris,Nuggets,Guard,6-2,183,USA,1995-06-27T00:00:00,4,51,280,25.2,10.5,2.3,3.7,0.8,0.2,,$8333333
324,202694,Marcus Morris Sr.,Clippers,Forward,6-8,218,USA,1989-09-02T00:00:00,10,14,718,27.1,12.4,4.6,1.5,0.7,0.3,,
325,1628539,Mychal Mulder,Heat,Guard,6-3,195,Canada,1994-06-12T00:00:00,2,Undrafted,84,14.4,5.8,1.3,0.5,0.2,0.2,MAY 04 2022,
326,1630530,Trey Murphy III,Pelicans,Forward,6-8,206,USA,2000-06-18T00:00:00,0,17,62,13.9,5.4,2.4,0.6,0.4,0.1,,$3053760
327,1627749,Dejounte Murray,Spurs,Guard,6-4,180,USA,1996-09-19T00:00:00,4,29,320,25.8,12.5,6.0,4.8,1.4,0.3,,$15428571
328,1627750,Jamal Murray,Nuggets,Guard,6-3,215,Canada,1997-02-23T00:00:00,5,7,345,30.1,16.3,3.6,3.8,1.0,0.3,,$31590000
329,203488,Mike Muscala,Thunder,Forward-Center,6-10,240,USA,1991-07-01T00:00:00,8,44,432,15.5,6.2,3.2,0.9,0.3,0.5,,$3500000
330,1629004,Svi Mykhailiuk,Raptors,Guard-Forward,6-7,205,Ukraine,1997-06-10T00:00:00,3,47,220,17.0,6.6,1.8,1.4,0.6,0.1,,$1729217
331,1626204,Larry Nance Jr.,Pelicans,Forward-Center,6-7,245,USA,1993-01-01T00:00:00,6,27,396,24.1,8.1,6.5,1.9,1.2,0.5,,$10690909
332,1630612,RJ Nembhard Jr.,Cavaliers,Guard,6-4,200,USA,1999-03-22T00:00:00,0,Undrafted,14,4.5,1.1,0.5,0.9,0.1,0.0,,$58493
333,1630174,Aaron Nesmith,Celtics,Guard-Forward,6-5,215,USA,1999-10-16T00:00:00,1,14,98,12.7,4.2,2.2,0.5,0.4,0.1,MAY 03 2022,$3631200
334,203526,Raul Neto,Wizards,Guard,6-2,180,Brazil,1992-05-19T00:00:00,6,47,387,16.2,6.0,1.6,2.2,0.7,0.1,,$2089448
335,1627777,Georges Niang,76ers,Forward,6-7,230,USA,1993-06-17T00:00:00,5,50,305,14.6,6.1,2.0,0.8,0.3,0.1,MAY 04 2022,$3300000
336,1630227,Daishen Nix,Rockets,Guard,6-4,226,USA,2002-02-13T00:00:00,0,Undrafted,24,10.9,3.2,1.4,1.7,0.6,0.0,,$292466
337,1630192,Zeke Nnaji,Nuggets,Forward-Center,6-9,240,USA,2001-01-09T00:00:00,1,22,83,13.2,4.9,2.6,0.3,0.3,0.2,,$2498760
338,203457,Nerlens Noel,Knicks,Center-Forward,6-11,220,USA,1994-04-10T00:00:00,7,6,450,22.4,7.3,6.2,1.1,1.3,1.5,,$8800000
339,1629669,Jaylen Nowell,Timberwolves,Guard,6-4,201,USA,1999-07-09T00:00:00,2,43,119,15.8,8.1,1.9,1.8,0.4,0.2,,$1782621
340,1628373,Frank Ntilikina,Mavericks,Guard,6-4,200,France,1998-07-28T00:00:00,4,8,269,17.9,5.2,1.8,2.3,0.7,0.2,MAY 04 2022,$1789256
341,1629134,Kendrick Nunn,Lakers,Guard,6-2,190,USA,1995-08-03T00:00:00,2,Undrafted,123,29.4,15.0,2.9,3.0,0.9,0.2,,$5000000
342,203994,Jusuf Nurkic,Trail Blazers,Center,6-11,290,Bosnia and Herzegovina,1994-08-23T00:00:00,7,16,411,23.9,12.2,8.5,2.2,0.9,1.2,,$12000000
343,1628021,David Nwaba,Rockets,Guard-Forward,6-5,219,USA,1993-01-14T00:00:00,5,Undrafted,237,19.3,6.8,3.7,1.0,0.7,0.4,,$4650000
344,1629670,Jordan Nwora,Bucks,Forward,6-8,225,USA,1998-09-09T00:00:00,1,45,92,15.9,7.2,3.1,0.7,0.5,0.3,MAY 03 2022,$1517981
345,1626220,Royce O'Neale,Jazz,Forward,6-5,226,USA,1993-06-05T00:00:00,4,Undrafted,370,25.7,6.2,4.8,2.1,0.8,0.4,,$8678571
346,1629643,Chuma Okeke,Magic,Forward,6-6,229,USA,1998-08-18T00:00:00,1,16,115,25.1,8.3,4.6,1.9,1.3,0.6,,$3277080
347,1629006,Josh Okogie,Timberwolves,Guard,6-4,213,Nigeria,1998-09-01T00:00:00,3,20,244,20.6,6.4,2.9,1.1,1.0,0.4,,$4087904
348,1630168,Onyeka Okongwu,Hawks,Forward-Center,6-8,240,USA,2000-12-11T00:00:00,1,6,98,16.3,6.3,4.6,0.7,0.6,0.9,,$6104280
349,1630171,Isaac Okoro,Cavaliers,Forward-Guard,6-5,225,USA,2001-01-26T00:00:00,1,5,134,31.0,9.2,3.0,1.9,0.9,0.3,,$6720720
350,203506,Victor Oladipo,Heat,Guard,6-4,213,USA,1992-05-04T00:00:00,8,2,462,32.8,17.4,4.6,3.9,1.6,0.5,MAY 04 2022,$2389641
351,203482,Kelly Olynyk,Pistons,Forward-Center,6-11,240,Canada,1991-04-19T00:00:00,8,13,610,22.0,10.1,5.1,2.0,0.8,0.5,,$12195122
352,1626224,Cedi Osman,Cavaliers,Forward,6-7,230,Turkey,1995-04-08T00:00:00,4,31,327,24.5,10.0,3.2,2.1,0.7,0.1,,$8050000
353,1626162,Kelly Oubre Jr.,Hornets,Forward-Guard,6-6,203,USA,1995-12-09T00:00:00,6,15,479,25.2,12.0,4.3,1.0,0.9,0.5,,$12000000
354,1629672,Eric Paschall,Jazz,Forward,6-6,255,USA,1996-11-04T00:00:00,2,41,158,19.5,9.8,3.2,1.4,0.3,0.2,,$1782621
355,101108,Chris Paul,Suns,Guard,6-0,175,USA,1985-05-06T00:00:00,16,4,1155,34.5,18.1,4.5,9.5,2.1,0.1,MAY 04 2022,$30800000
356,1626166,Cameron Payne,Suns,Guard,6-1,183,USA,1994-08-08T00:00:00,6,14,279,17.9,7.6,2.2,3.2,0.7,0.2,MAY 04 2022,$6500000
357,203901,Elfrid Payton,Suns,Guard,6-3,195,USA,1994-02-22T00:00:00,7,10,500,26.8,10.1,4.0,5.7,1.2,0.3,MAY 04 2022,$2239544
358,1627780,Gary Payton II,Warriors,Guard,6-3,195,USA,1992-12-01T00:00:00,5,Undrafted,142,14.5,5.2,2.8,1.1,1.0,0.3,MAY 03 2022,$1939350
359,1630691,Jamorko Pickett,Pistons,Forward,6-9,206,USA,1997-12-24T00:00:00,0,Undrafted,13,13.6,3.8,2.5,0.5,0.0,0.5,,
360,1629033,Theo Pinson,Mavericks,Guard-Forward,6-5,212,USA,1995-11-05T00:00:00,3,Undrafted,87,8.7,2.9,1.3,1.1,0.3,0.1,MAY 04 2022,
361,203486,Mason Plumlee,Hornets,Forward-Center,6-11,254,USA,1990-03-05T00:00:00,8,22,661,22.3,8.3,6.6,2.4,0.8,0.9,,$8137500
362,1627751,Jakob Poeltl,Spurs,Center,7-1,245,Austria,1995-10-15T00:00:00,5,9,416,20.2,7.3,6.1,1.4,0.5,1.3,,$8750000
363,1630197,Aleksej Pokusevski,Thunder,Forward,7-0,190,Serbia,2001-12-26T00:00:00,1,17,106,21.9,7.8,5.0,2.2,0.6,0.8,,$3113160
364,1630582,Yves Pons,Grizzlies,Forward,6-5,206,France,1999-05-07T00:00:00,0,Undrafted,12,5.9,1.1,1.0,0.1,0.1,0.3,MAY 03 2022,
365,1629673,Jordan Poole,Warriors,Guard,6-4,194,USA,1999-06-19T00:00:00,2,28,184,24.7,13.7,2.6,2.9,0.7,0.2,MAY 03 2022,$2161440
366,1629645,Kevin Porter Jr.,Rockets,Guard-Forward,6-4,203,USA,2000-05-04T00:00:00,2,30,137,28.5,13.7,3.9,4.7,1.0,0.3,,$2130240
367,1629008,Michael Porter Jr.,Nuggets,Forward,6-10,218,USA,1998-06-29T00:00:00,2,14,125,24.6,14.1,6.1,1.1,0.6,0.6,,$5258735
368,203490,Otto Porter Jr.,Warriors,Forward,6-8,198,USA,1993-06-03T00:00:00,8,3,504,26.0,10.6,5.1,1.5,1.1,0.4,MAY 03 2022,$2389641
369,1626171,Bobby Portis,Bucks,Forward,6-10,250,USA,1995-02-10T00:00:00,6,22,453,21.7,11.1,6.6,1.2,0.6,0.4,MAY 03 2022,$4347600
370,204001,Kristaps Porzingis,Wizards,Forward-Center,7-3,240,Latvia,1995-08-02T00:00:00,5,4,337,30.8,18.9,7.9,1.6,0.7,1.9,,$31650600
371,203939,Dwight Powell,Mavericks,Forward-Center,6-10,240,Canada,1991-07-20T00:00:00,7,45,511,19.0,7.7,4.6,1.0,0.6,0.5,MAY 04 2022,$11000000
372,1629619,Myles Powell,76ers,Guard,6-2,195,USA,1997-07-07T00:00:00,0,Undrafted,11,4.7,1.2,0.5,0.3,0.1,0.0,MAY 04 2022,
373,1626181,Norman Powell,Clippers,Guard,6-3,215,USA,1993-05-25T00:00:00,6,46,421,22.4,11.3,2.6,1.5,0.8,0.3,,$15517242
374,1630563,Joshua Primo,Spurs,Guard,6-4,189,Canada,2002-12-24T00:00:00,0,12,50,19.3,5.8,2.3,1.6,0.4,0.5,,$3946800
375,1627752,Taurean Prince,Timberwolves,Forward,6-6,218,USA,1994-03-22T00:00:00,5,12,370,24.2,10.5,3.9,1.7,0.8,0.4,,$15057692
376,1630202,Payton Pritchard,Celtics,Guard,6-1,195,USA,1998-01-28T00:00:00,1,26,137,16.6,6.9,2.1,1.9,0.5,0.1,MAY 03 2022,$2137440
377,1630243,Trevelin Queen,Rockets,Guard,6-6,190,USA,1997-02-25T00:00:00,0,Undrafted,10,7.4,4.3,1.6,0.4,0.5,0.1,,
378,1629674,Neemias Queta,Kings,Center,7-0,248,Portugal,1999-07-13T00:00:00,0,39,15,8.0,3.0,2.1,0.4,0.1,0.5,,
379,1630193,Immanuel Quickley,Knicks,Guard,6-3,190,USA,1999-06-17T00:00:00,1,25,142,21.5,11.4,2.7,2.8,0.6,0.1,,$2210640
380,203944,Julius Randle,Knicks,Forward-Center,6-8,250,USA,1994-11-29T00:00:00,7,7,518,31.2,17.7,9.3,3.6,0.7,0.5,,$19800000
381,1630559,Austin Reaves,Lakers,Guard,6-5,197,USA,1998-05-29T00:00:00,0,Undrafted,61,23.2,7.3,3.2,1.8,0.5,0.3,,$925258
382,1629629,Cam Reddish,Knicks,Forward-Guard,6-8,217,USA,1999-09-01T00:00:00,2,10,133,24.9,10.5,3.2,1.3,1.1,0.4,,$4670160
383,1628432,Davon Reed,Nuggets,Guard,6-5,206,USA,1995-06-11T00:00:00,2,32,79,12.1,3.6,1.9,0.9,0.4,0.1,,
384,1630194,Paul Reed,76ers,Forward,6-9,210,USA,1999-06-14T00:00:00,1,58,64,7.5,3.2,2.4,0.4,0.7,0.4,MAY 04 2022,$1517981
385,1629675,Naz Reid,Timberwolves,Center-Forward,6-9,264,USA,1999-08-26T00:00:00,2,Undrafted,177,17.3,9.5,4.2,1.0,0.5,1.0,,$1782621
386,1630208,Nick Richards,Hornets,Center,7-0,245,Jamaica,1997-11-29T00:00:00,1,42,68,6.3,2.4,1.4,0.2,0.1,0.3,,$1517981
387,1626196,Josh Richardson,Spurs,Guard,6-5,200,USA,1993-09-15T00:00:00,6,40,438,29.8,12.0,3.1,2.7,1.1,0.6,,$11615328
388,203085,Austin Rivers,Nuggets,Guard,6-4,200,USA,1992-08-01T00:00:00,9,10,655,24.2,8.8,2.1,2.2,0.7,0.2,,$2401537
389,1629130,Duncan Robinson,Heat,Forward,6-7,215,USA,1994-04-22T00:00:00,3,Undrafted,239,27.7,11.9,2.9,1.5,0.5,0.2,MAY 04 2022,$15560000
390,1629011,Mitchell Robinson,Knicks,Center-Forward,7-0,240,USA,1998-04-01T00:00:00,3,36,230,23.8,8.4,7.5,0.6,0.9,2.0,,$1802057
391,1630526,Jeremiah Robinson-Earl,Thunder,Forward,6-8,242,USA,2000-11-03T00:00:00,0,32,49,22.2,7.5,5.6,1.0,0.6,0.3,,$2000000
392,1629676,Isaiah Roby,Thunder,Forward,6-8,230,USA,1998-02-03T00:00:00,2,45,109,21.9,9.1,5.1,1.6,0.8,0.7,,$1782621
393,200765,Rajon Rondo,Cavaliers,Guard,6-1,180,USA,1986-02-22T00:00:00,15,21,957,29.9,9.8,4.5,7.9,1.6,0.1,,$2641691
394,201565,Derrick Rose,Knicks,Guard,6-2,200,USA,1988-10-04T00:00:00,12,1,672,31.7,18.2,3.3,5.4,0.8,0.3,,$13445120
395,203082,Terrence Ross,Magic,Guard-Forward,6-6,206,USA,1991-02-05T00:00:00,9,8,670,24.8,11.2,2.8,1.3,0.8,0.3,,$12500000
396,1626179,Terry Rozier,Hornets,Guard,6-1,190,USA,1994-03-17T00:00:00,6,16,477,26.1,12.7,3.9,3.2,0.9,0.2,,$17905263
397,201937,Ricky Rubio,Pacers,Guard,6-2,190,Spain,1990-10-21T00:00:00,10,5,665,30.3,11.1,4.2,7.6,1.8,0.1,,$17809524
398,1626156,D'Angelo Russell,Timberwolves,Guard,6-4,193,USA,1996-02-23T00:00:00,6,2,424,29.4,17.7,3.5,5.6,1.1,0.3,,$30013500
399,1630346,Matt Ryan,Celtics,Forward,6-7,215,USA,1997-04-17T00:00:00,0,Undrafted,1,5.3,3.0,0.0,0.0,1.0,0.0,MAY 03 2022,
400,1627734,Domantas Sabonis,Kings,Forward-Center,6-11,240,Lithuania,1996-05-03T00:00:00,5,11,415,28.4,14.4,9.2,3.6,0.7,0.4,,$18562500
401,203967,Dario Saric,Suns,Forward-Center,6-10,225,Croatia,1994-04-08T00:00:00,5,12,356,25.2,11.7,5.9,2.0,0.6,0.2,MAY 04 2022,$9000000
402,203107,Tomas Satoransky,Wizards,Guard,6-7,210,Czech Republic,1991-10-30T00:00:00,5,32,388,22.2,6.9,2.9,4.1,0.8,0.2,,$10468119
403,1630648,Jordan Schakel,Wizards,Guard,6-6,200,USA,1998-06-13T00:00:00,0,Undrafted,4,7.6,1.3,2.0,0.0,0.3,0.0,,
404,1629678,Admiral Schofield,Magic,Forward,6-5,241,United Kingdom,1997-03-30T00:00:00,1,42,71,11.8,3.5,1.9,0.6,0.2,0.1,,
405,203471,Dennis Schroder,Rockets,Guard,6-1,172,Germany,1993-09-15T00:00:00,8,17,621,26.5,14.2,2.9,4.7,0.8,0.1,,$5890000
406,1630206,Jay Scrubb,Clippers,Guard,6-5,220,USA,2000-09-01T00:00:00,1,55,22,9.3,3.8,1.4,0.4,0.4,0.1,,
407,1630578,Alperen Sengun,Rockets,Center,6-10,243,Turkey,2002-07-25T00:00:00,0,16,72,20.7,9.6,5.5,2.6,0.8,0.9,,$3214680
408,1629012,Collin Sexton,Cavaliers,Guard,6-1,190,USA,1999-01-04T00:00:00,3,8,218,32.9,20.0,3.0,3.3,0.8,0.1,,$6349671
409,1629013,Landry Shamet,Suns,Guard,6-4,190,USA,1997-03-13T00:00:00,3,26,262,23.3,9.0,1.8,1.6,0.4,0.1,MAY 04 2022,$3768342
410,1630549,Day'Ron Sharpe,Nets,Forward,6-9,265,USA,2001-11-06T00:00:00,0,29,32,12.2,6.2,5.0,0.5,0.3,0.5,,$2009040
411,1627783,Pascal Siakam,Raptors,Forward,6-8,230,Cameroon,1994-04-02T00:00:00,5,27,400,29.5,15.7,6.3,3.1,0.9,0.7,,$31320000
412,1627732,Ben Simmons,Nets,Guard-Forward,6-11,240,Australia,1996-07-20T00:00:00,4,1,275,33.9,15.9,8.1,7.7,1.7,0.7,,$31590000
413,1630250,Marko Simonovic,Bulls,Center,6-11,220,Montenegro,1999-10-15T00:00:00,0,44,9,3.9,1.9,1.1,0.0,0.1,0.1,,$925258
414,1629014,Anfernee Simons,Trail Blazers,Guard,6-3,181,USA,1999-06-08T00:00:00,3,24,211,20.7,10.2,2.2,2.0,0.4,0.1,,$3938818
415,1630579,Jericho Sims,Knicks,Center,6-9,250,USA,1998-10-20T00:00:00,0,58,41,13.5,2.2,4.1,0.5,0.3,0.5,,
416,1630606,Javonte Smart,Heat,Guard,6-4,205,USA,1999-06-03T00:00:00,0,Undrafted,17,11.8,3.0,1.4,0.9,0.4,0.2,MAY 04 2022,
417,203935,Marcus Smart,Celtics,Guard,6-4,220,USA,1994-03-06T00:00:00,7,6,520,29.8,10.5,3.6,4.5,1.6,0.4,MAY 03 2022,$14339285
418,202397,Ish Smith,Wizards,Guard,6-0,175,USA,1988-07-05T00:00:00,11,Undrafted,719,20.0,7.6,2.5,3.9,0.7,0.3,,$4500000
419,1630188,Jalen Smith,Pacers,Forward-Center,6-10,215,USA,2000-03-16T00:00:00,1,10,78,13.8,6.7,4.4,0.4,0.2,0.6,,$4458000
420,1630270,Xavier Sneed,Jazz,Forward,6-5,215,USA,1997-12-21T00:00:00,0,Undrafted,9,4.3,0.6,0.7,0.1,0.0,0.0,,
421,203503,Tony Snell,Pelicans,Guard,6-6,213,USA,1991-11-10T00:00:00,8,20,601,21.8,6.1,2.3,1.1,0.4,0.2,,$2389641
422,1630531,Jaden Springer,76ers,Guard,6-4,202,USA,2002-09-25T00:00:00,0,28,2,2.8,1.0,1.0,0.0,0.0,1.0,MAY 04 2022,$2023800
423,203917,Nik Stauskas,Celtics,Guard,6-6,207,Canada,1993-10-07T00:00:00,5,8,343,19.5,6.7,2.0,1.5,0.4,0.2,MAY 03 2022,
424,202362,Lance Stephenson,Pacers,Forward,6-5,210,USA,1990-09-05T00:00:00,9,40,554,22.9,8.6,4.1,2.9,0.6,0.1,,$924730
425,1630205,Lamar Stevens,Cavaliers,Forward,6-6,230,USA,1997-07-09T00:00:00,1,Undrafted,103,14.7,5.3,2.5,0.7,0.5,0.3,,$1517981
426,1630191,Isaiah Stewart,Pistons,Forward-Center,6-8,250,USA,2001-05-22T00:00:00,1,16,139,23.5,8.1,7.7,1.0,0.4,1.2,,$3277080
427,1629622,Max Strus,Heat,Guard-Forward,6-5,215,USA,1996-03-28T00:00:00,2,Undrafted,109,19.3,8.8,2.2,1.1,0.4,0.2,MAY 04 2022,$1669178
428,1630591,Jalen Suggs,Magic,Guard,6-5,205,USA,2001-06-03T00:00:00,0,5,48,27.2,11.8,3.6,4.4,1.2,0.4,,$6593040
429,1630256,Jae'Sean Tate,Rockets,Forward,6-4,230,USA,1995-10-28T00:00:00,1,Undrafted,148,27.7,11.6,5.4,2.7,1.1,0.5,,$1517981
430,1628369,Jayson Tatum,Celtics,Forward-Guard,6-8,210,USA,1998-03-03T00:00:00,4,3,365,33.4,20.9,6.6,3.0,1.1,0.7,MAY 03 2022,$28103550
431,1630678,Terry Taylor,Pacers,Forward,6-5,230,USA,1999-09-23T00:00:00,0,Undrafted,33,21.6,9.6,5.2,1.2,0.4,0.2,,$21270
432,202066,Garrett Temple,Pelicans,Guard-Forward,6-5,195,USA,1986-05-08T00:00:00,11,Undrafted,691,21.4,6.4,2.3,1.7,0.8,0.3,,$4910000
433,1630179,Tyrell Terry,Grizzlies,Guard,6-2,160,USA,2000-09-28T00:00:00,1,31,13,4.6,1.0,0.5,0.5,0.4,0.0,MAY 03 2022,$1517981
434,1628464,Daniel Theis,Celtics,Forward-Center,6-9,245,Germany,1992-04-04T00:00:00,4,Undrafted,306,19.6,7.6,4.9,1.3,0.5,0.9,MAY 03 2022,$8372093
435,1630271,Brodric Thomas,Celtics,Guard,6-5,185,USA,1997-01-28T00:00:00,1,Undrafted,44,10.4,3.3,1.4,0.9,0.4,0.3,MAY 03 2022,
436,1630560,Cam Thomas,Nets,Guard,6-3,210,Japan,2001-10-13T00:00:00,0,27,67,17.6,8.5,2.4,1.2,0.5,0.1,,$2036280
437,202738,Isaiah Thomas,Hornets,Guard,5-9,185,USA,1989-02-07T00:00:00,10,60,550,28.3,17.7,2.4,4.8,0.9,0.1,,$276039
438,1629744,Matt Thomas,Bulls,Guard,6-3,190,USA,1994-08-04T00:00:00,2,Undrafted,126,9.7,4.0,1.2,0.5,0.2,0.0,,$1669178
439,202691,Klay Thompson,Warriors,Guard,6-6,220,USA,1990-02-08T00:00:00,8,11,647,32.9,19.5,3.5,2.3,0.9,0.5,MAY 03 2022,$37980720
440,202684,Tristan Thompson,Bulls,Center-Forward,6-9,254,Canada,1991-03-13T00:00:00,10,4,730,26.8,9.0,8.4,1.0,0.5,0.7,,$10720900
441,1630550,JT Thor,Hornets,Forward,6-9,203,USA,2002-08-26T00:00:00,0,37,33,7.9,2.0,1.3,0.6,0.2,0.3,,$1250000
442,1629680,Matisse Thybulle,76ers,Guard-Forward,6-5,201,USA,1997-03-04T00:00:00,2,20,196,21.8,4.8,1.9,1.1,1.6,1.0,MAY 04 2022,$2840160
443,1629681,Killian Tillie,Grizzlies,Forward-Center,6-9,220,France,1998-03-05T00:00:00,1,Undrafted,54,11.9,3.2,1.6,0.6,0.5,0.4,MAY 03 2022,$2000000
444,1630214,Xavier Tillman,Grizzlies,Forward,6-8,245,USA,1999-01-12T00:00:00,1,35,112,15.9,5.7,3.7,1.2,0.8,0.4,MAY 03 2022,
445,1630225,Isaiah Todd,Wizards,Forward,6-9,219,USA,2001-10-17T00:00:00,0,31,12,6.2,1.7,1.0,0.3,0.3,0.2,,$1500000
446,1630167,Obi Toppin,Knicks,Forward,6-9,220,USA,1998-03-04T00:00:00,1,8,134,14.3,6.7,3.0,0.8,0.3,0.4,,$5105160
447,1629308,Juan Toscano-Anderson,Warriors,Forward,6-6,209,USA,1993-04-10T00:00:00,2,Undrafted,139,17.1,4.8,3.3,2.2,0.7,0.3,MAY 03 2022,$1701593
448,1626157,Karl-Anthony Towns,Timberwolves,Center-Forward,6-11,248,USA,1995-11-15T00:00:00,6,1,482,34.2,23.2,11.3,3.1,0.8,1.4,,$31610000
449,1629018,Gary Trent Jr.,Raptors,Guard-Forward,6-5,209,USA,1999-01-18T00:00:00,3,37,204,27.9,13.5,2.2,1.4,1.1,0.2,,$16000000
450,200782,P.J. Tucker,Heat,Forward,6-5,245,USA,1985-05-05T00:00:00,10,35,777,29.0,7.1,5.6,1.5,1.1,0.3,MAY 04 2022,$7000000
451,1629730,Rayjon Tucker,Bucks,Guard,6-3,209,USA,1997-09-24T00:00:00,2,Undrafted,39,7.7,3.0,1.0,0.5,0.2,0.0,MAY 03 2022,$28779
452,1626167,Myles Turner,Pacers,Center-Forward,6-11,250,USA,1996-03-24T00:00:00,6,11,431,28.7,12.7,6.7,1.2,0.7,2.3,,$18000000
453,202685,Jonas Valanciunas,Pelicans,Center,6-11,265,Lithuania,1992-05-06T00:00:00,9,5,695,26.1,13.4,9.5,1.2,0.4,1.0,,$14000000
454,1627832,Fred VanVleet,Raptors,Guard,6-1,197,USA,1994-02-25T00:00:00,5,Undrafted,348,28.3,13.7,3.2,4.9,1.3,0.4,,$19675926
455,1629020,Jarred Vanderbilt,Timberwolves,Forward,6-9,214,USA,1999-04-03T00:00:00,3,41,166,18.9,5.4,6.2,1.1,1.0,0.6,,$4259259
456,1630170,Devin Vassell,Spurs,Guard-Forward,6-5,200,USA,2000-08-23T00:00:00,1,11,133,22.5,9.1,3.6,1.4,0.9,0.4,,$4235160
457,1629216,Gabe Vincent,Heat,Guard,6-3,200,USA,1996-06-14T00:00:00,2,Undrafted,127,18.3,6.7,1.5,2.2,0.7,0.1,MAY 04 2022,$1669178
458,202696,Nikola Vucevic,Bulls,Center,6-10,260,Montenegro,1990-10-24T00:00:00,10,16,741,30.9,16.9,10.4,2.7,0.9,0.9,,$24000000
459,1629731,Dean Wade,Cavaliers,Forward-Center,6-9,228,USA,1996-11-20T00:00:00,2,Undrafted,126,18.0,5.3,3.0,1.0,0.5,0.3,,$1782621
460,1630532,Franz Wagner,Magic,Forward,6-10,220,Germany,2001-08-27T00:00:00,0,8,79,30.7,15.2,4.5,2.9,0.9,0.4,,$5007840
461,1629021,Moritz Wagner,Magic,Forward-Center,6-11,245,Germany,1997-04-26T00:00:00,3,25,196,15.1,7.5,3.5,1.1,0.4,0.3,,$1729217
462,1630688,Ish Wainright,Suns,Forward,6-5,250,USA,1994-09-12T00:00:00,0,Undrafted,45,8.0,2.4,1.2,0.3,0.4,0.1,MAY 04 2022,$8558
463,202689,Kemba Walker,Knicks,Guard,6-0,184,USA,1990-05-08T00:00:00,10,9,741,33.3,19.5,3.8,5.3,1.2,0.4,,$34967442
464,1629022,Lonnie Walker IV,Spurs,Guard-Forward,6-4,204,USA,1998-12-14T00:00:00,3,18,208,20.4,9.4,2.4,1.6,0.5,0.2,,$4447896
465,202322,John Wall,Rockets,Guard,6-3,210,USA,1990-09-06T00:00:00,10,1,613,35.6,19.1,4.3,9.1,1.7,0.7,,$44310840
466,203933,T.J. Warren,Pacers,Forward,6-8,220,USA,1993-09-05T00:00:00,7,14,332,28.8,15.5,4.1,1.2,1.0,0.5,,$12690000
467,1629023,P.J. Washington,Hornets,Forward,6-7,230,USA,1998-08-23T00:00:00,2,12,187,29.3,11.8,5.7,2.3,0.9,1.0,,$4215120
468,1630613,Duane Washington Jr.,Pacers,Guard,6-3,197,Germany,2000-03-24T00:00:00,0,Undrafted,48,20.2,9.9,1.7,1.8,0.5,0.1,,$21270
469,1629139,Yuta Watanabe,Raptors,Guard-Forward,6-9,215,Japan,1994-10-13T00:00:00,3,Undrafted,121,12.0,3.8,2.5,0.6,0.4,0.3,,$1762769
470,1630322,Lindy Waters III,Thunder,Forward,6-6,215,USA,1997-07-28T00:00:00,0,Undrafted,25,18.6,8.0,2.9,1.0,0.8,0.3,,
471,1630570,Trendon Watford,Trail Blazers,Forward,6-8,237,USA,2000-11-09T00:00:00,0,Undrafted,48,18.1,7.6,4.1,1.7,0.5,0.6,,$260561
472,1629683,Quinndary Weatherspoon,Warriors,Guard,6-3,205,USA,1996-09-10T00:00:00,2,49,42,6.5,2.1,0.8,0.6,0.3,0.1,MAY 03 2022,
473,201566,Russell Westbrook,Lakers,Guard,6-3,200,USA,1988-11-12T00:00:00,13,4,1021,34.7,22.8,7.4,8.4,1.7,0.3,,$44211146
474,1629632,Coby White,Bulls,Guard,6-4,195,USA,2000-02-16T00:00:00,2,7,195,28.2,13.7,3.6,3.5,0.6,0.2,,$5837760
475,1628401,Derrick White,Celtics,Guard,6-4,190,USA,1994-07-02T00:00:00,4,29,263,25.9,11.5,3.3,3.8,0.8,0.8,MAY 03 2022,$15178571
476,202355,Hassan Whiteside,Jazz,Center,7-0,265,USA,1989-06-13T00:00:00,9,33,511,24.7,12.6,10.8,0.6,0.5,2.2,,$2401537
477,1630580,Joe Wieskamp,Spurs,Guard-Forward,6-6,205,USA,1999-08-23T00:00:00,0,41,29,7.1,2.1,0.5,0.3,0.1,0.1,,$202068
478,1630598,Aaron Wiggins,Thunder,Guard,6-4,190,USA,1999-01-02T00:00:00,0,55,50,24.2,8.3,3.6,1.4,0.6,0.2,,$1000000
479,203952,Andrew Wiggins,Warriors,Forward,6-7,197,Canada,1995-02-23T00:00:00,7,1,598,35.0,19.3,4.4,2.3,1.0,0.7,MAY 03 2022,$31579390
480,1629623,Lindell Wigginton,Bucks,Guard,6-1,189,Canada,1998-03-28T00:00:00,0,,19,10.5,4.2,1.3,1.2,0.3,0.1,MAY 03 2022,
481,1630314,Brandon Williams,Trail Blazers,Guard,6-2,190,USA,1999-11-22T00:00:00,0,Undrafted,24,26.7,12.9,3.1,3.9,1.0,0.4,,
482,1629684,Grant Williams,Celtics,Forward,6-6,236,USA,1998-11-30T00:00:00,2,22,209,19.4,5.4,3.0,1.0,0.5,0.6,MAY 03 2022,$2617800
483,1629026,Kenrich Williams,Thunder,Guard-Forward,6-6,210,USA,1994-12-02T00:00:00,3,Undrafted,200,22.0,6.5,4.5,2.0,0.9,0.3,,$2000000
